Date,High,Low,Open,Close,Volume,Adj Close
2004-02-19,1164.0,1146.0999755859375,1147.4000244140625,1147.0,0.0,1147.0
2004-02-20,1167.800048828125,1146.699951171875,1146.9000244140625,1157.5,0.0,1157.5
2004-02-23,1183.800048828125,1166.699951171875,1172.699951171875,1179.4000244140625,0.0,1179.4000244140625
2004-02-24,1183.5,1162.0,1179.4000244140625,1180.0999755859375,0.0,1180.0999755859375
2004-02-25,1180.4000244140625,1157.300048828125,1180.0,1158.800048828125,0.0,1158.800048828125
2004-02-26,1177.4000244140625,1157.300048828125,1158.699951171875,1165.800048828125,0.0,1165.800048828125
2004-02-27,1177.5,1160.9000244140625,1165.9000244140625,1172.800048828125,0.0,1172.800048828125
2004-03-01,1179.300048828125,1165.800048828125,1168.9000244140625,1176.9000244140625,0.0,1176.9000244140625
2004-03-02,1178.300048828125,1160.0,1176.699951171875,1163.0,0.0,1163.0
2004-03-03,1179.199951171875,1153.9000244140625,1162.699951171875,1156.5999755859375,0.0,1156.5999755859375
2004-03-04,1171.699951171875,1156.199951171875,1156.699951171875,1160.0,0.0,1160.0
2004-03-05,1176.199951171875,1157.800048828125,1159.9000244140625,1175.699951171875,0.0,1175.699951171875
2004-03-08,1177.800048828125,1156.300048828125,1175.800048828125,1156.5999755859375,0.0,1156.5999755859375
2004-03-09,1184.300048828125,1153.5999755859375,1156.5,1181.4000244140625,0.0,1181.4000244140625
2004-03-10,1184.300048828125,1153.5999755859375,1156.5,1158.9000244140625,0.0,1158.9000244140625
2004-03-11,1170.5999755859375,1154.0,1158.800048828125,1162.0,0.0,1162.0
2004-03-12,1181.300048828125,1161.5,1162.0999755859375,1177.0,0.0,1177.0
2004-03-15,1178.0999755859375,1157.800048828125,1177.5,1170.4000244140625,0.0,1170.4000244140625
2004-03-16,1171.5999755859375,1154.0,1160.0999755859375,1171.4000244140625,0.0,1171.4000244140625
2004-03-17,1174.699951171875,1150.5,1171.699951171875,1174.5,0.0,1174.5
2004-03-18,1174.5999755859375,1142.0,1174.4000244140625,1159.300048828125,0.0,1159.300048828125
2004-03-19,1170.5,1143.0,1159.0999755859375,1170.5,0.0,1170.5
2004-03-22,1174.5,1144.5999755859375,1169.699951171875,1163.0999755859375,0.0,1163.0999755859375
2004-03-23,1165.199951171875,1145.199951171875,1163.199951171875,1163.300048828125,0.0,1163.300048828125
2004-03-24,1185.699951171875,1145.5999755859375,1163.300048828125,1182.800048828125,0.0,1182.800048828125
2004-03-25,1184.9000244140625,1143.199951171875,1182.9000244140625,1183.5,0.0,1183.5
2004-03-26,1184.300048828125,1140.199951171875,1183.5,1184.300048828125,0.0,1184.300048828125
2004-03-28,1189.0,1140.9000244140625,1185.300048828125,1180.199951171875,0.0,1180.199951171875
2004-03-29,1181.5,1139.9000244140625,1180.5,1178.699951171875,0.0,1178.699951171875
2004-03-30,1179.5,1133.0999755859375,1179.0,1166.300048828125,0.0,1166.300048828125
2004-03-31,1170.4000244140625,1127.5999755859375,1166.4000244140625,1161.5,0.0,1161.5
2004-04-01,1184.699951171875,1128.0,1161.300048828125,1184.0999755859375,0.0,1184.0999755859375
2004-04-04,1196.4000244140625,1129.300048828125,1185.300048828125,1195.4000244140625,0.0,1195.4000244140625
2004-04-05,1197.4000244140625,1136.0999755859375,1195.0,1183.800048828125,0.0,1183.800048828125
2004-04-06,1189.0,1129.0,1183.9000244140625,1131.9000244140625,0.0,1131.9000244140625
2004-04-07,1142.5,1126.5999755859375,1132.0999755859375,1134.5,0.0,1134.5
2004-04-08,1135.199951171875,1130.699951171875,1134.300048828125,1133.699951171875,0.0,1133.699951171875
2004-04-11,1136.300048828125,1132.5,1133.199951171875,1135.0,0.0,1135.0
2004-04-12,1149.199951171875,1127.0999755859375,1135.0999755859375,1142.199951171875,0.0,1142.199951171875
2004-04-13,1158.5999755859375,1137.699951171875,1142.800048828125,1158.300048828125,0.0,1158.300048828125
2004-04-14,1161.300048828125,1140.5999755859375,1158.4000244140625,1152.199951171875,0.0,1152.199951171875
2004-04-15,1162.9000244140625,1146.4000244140625,1152.0,1161.0,0.0,1161.0
2004-04-18,1161.0999755859375,1140.0,1159.800048828125,1155.9000244140625,0.0,1155.9000244140625
2004-04-19,1161.800048828125,1137.5999755859375,1152.0,1159.5999755859375,0.0,1159.5999755859375
2004-04-20,1161.9000244140625,1128.5999755859375,1159.699951171875,1158.5999755859375,0.0,1158.5999755859375
2004-04-21,1163.199951171875,1145.0,1158.4000244140625,1159.300048828125,0.0,1159.300048828125
2004-04-22,1162.800048828125,1144.300048828125,1159.5999755859375,1156.699951171875,0.0,1156.699951171875
2004-04-25,1165.699951171875,1139.199951171875,1162.4000244140625,1141.5,0.0,1141.5
2004-04-26,1153.300048828125,1137.5999755859375,1141.5,1152.5,0.0,1152.5
2004-04-27,1156.800048828125,1142.800048828125,1153.0,1144.5,0.0,1144.5
2004-04-28,1171.300048828125,1144.5999755859375,1144.5999755859375,1169.5999755859375,0.0,1169.5999755859375
2004-04-29,1174.5,1158.699951171875,1169.800048828125,1162.699951171875,0.0,1162.699951171875
2004-05-02,1170.300048828125,1155.9000244140625,1161.699951171875,1160.0999755859375,0.0,1160.0999755859375
2004-05-03,1174.5,1150.699951171875,1160.0999755859375,1172.4000244140625,0.0,1172.4000244140625
2004-05-04,1172.4000244140625,1152.699951171875,1172.4000244140625,1167.800048828125,0.0,1167.800048828125
2004-05-05,1169.5999755859375,1156.300048828125,1167.5999755859375,1165.800048828125,0.0,1165.800048828125
2004-05-06,1177.5999755859375,1145.300048828125,1166.0,1159.800048828125,0.0,1159.800048828125
2004-05-09,1188.0,1158.0999755859375,1158.0999755859375,1178.5,0.0,1178.5
2004-05-10,1188.5999755859375,1174.300048828125,1178.4000244140625,1185.300048828125,0.0,1185.300048828125
2004-05-11,1189.5,1166.4000244140625,1185.4000244140625,1168.5,0.0,1168.5
2004-05-12,1187.5,1165.9000244140625,1168.0999755859375,1186.699951171875,0.0,1186.699951171875
2004-05-13,1191.4000244140625,1172.5,1186.699951171875,1186.4000244140625,0.0,1186.4000244140625
2004-05-16,1186.699951171875,1168.9000244140625,1185.300048828125,1180.0999755859375,0.0,1180.0999755859375
2004-05-17,1185.300048828125,1168.4000244140625,1180.0999755859375,1183.699951171875,0.0,1183.699951171875
2004-05-18,1184.0,1158.5999755859375,1183.5,1173.5999755859375,0.0,1173.5999755859375
2004-05-19,1182.199951171875,1172.5999755859375,1173.800048828125,1174.0,0.0,1174.0
2004-05-20,1178.4000244140625,1161.800048828125,1174.0,1172.699951171875,0.0,1172.699951171875
2004-05-23,1179.5,1162.9000244140625,1173.9000244140625,1179.4000244140625,0.0,1179.4000244140625
2004-05-24,1180.5,1164.0,1179.5,1179.9000244140625,0.0,1179.9000244140625
2004-05-25,1180.199951171875,1165.0999755859375,1179.9000244140625,1179.300048828125,0.0,1179.300048828125
2004-05-26,1181.0999755859375,1156.0999755859375,1179.199951171875,1168.9000244140625,0.0,1168.9000244140625
2004-05-27,1170.199951171875,1151.0999755859375,1169.5,1163.699951171875,0.0,1163.699951171875
2004-05-30,1166.9000244140625,1158.4000244140625,1162.0999755859375,1159.4000244140625,0.0,1159.4000244140625
2004-05-31,1163.0999755859375,1146.5999755859375,1159.5,1158.0,0.0,1158.0
2004-06-01,1166.5,1155.5999755859375,1158.0999755859375,1165.800048828125,0.0,1165.800048828125
2004-06-02,1168.800048828125,1160.5,1165.5999755859375,1163.800048828125,0.0,1163.800048828125
2004-06-03,1165.9000244140625,1102.5,1163.800048828125,1164.699951171875,0.0,1164.699951171875
2004-06-06,1159.9000244140625,1156.3499755859375,1158.800048828125,1157.199951171875,0.0,1157.199951171875
2004-06-07,1160.699951171875,1150.5999755859375,1157.300048828125,1151.9000244140625,0.0,1151.9000244140625
2004-06-08,1155.800048828125,1147.300048828125,1151.800048828125,1154.300048828125,0.0,1154.300048828125
2004-06-09,1160.300048828125,1152.9000244140625,1154.0999755859375,1159.300048828125,0.0,1159.300048828125
2004-06-10,1166.300048828125,1146.800048828125,1159.4000244140625,1163.9000244140625,0.0,1163.9000244140625
2004-06-13,1170.699951171875,1150.0,1169.699951171875,1163.0,0.0,1163.0
2004-06-14,1164.5999755859375,1148.0999755859375,1163.199951171875,1162.5,0.0,1162.5
2004-06-15,1164.800048828125,1149.5999755859375,1162.5,1156.9000244140625,0.0,1156.9000244140625
2004-06-16,1162.699951171875,1146.5,1156.800048828125,1162.5999755859375,0.0,1162.5999755859375
2004-06-17,1166.0,1149.800048828125,1162.5999755859375,1158.699951171875,0.0,1158.699951171875
2004-06-20,1158.5999755859375,1144.0999755859375,1156.300048828125,1154.300048828125,0.0,1154.300048828125
2004-06-21,1158.800048828125,1146.699951171875,1154.300048828125,1154.300048828125,0.0,1154.300048828125
2004-06-22,1161.199951171875,1152.0999755859375,1154.4000244140625,1158.800048828125,0.0,1158.800048828125
2004-06-23,1163.0,1149.300048828125,1158.800048828125,1151.199951171875,0.0,1151.199951171875
2004-06-24,1154.0,1140.0999755859375,1151.5,1143.699951171875,0.0,1143.699951171875
2004-06-27,1153.199951171875,1137.300048828125,1150.0,1151.9000244140625,0.0,1151.9000244140625
2004-06-28,1153.4000244140625,1139.5999755859375,1151.800048828125,1150.300048828125,0.0,1150.300048828125
2004-06-29,1157.300048828125,1136.0,1150.4000244140625,1155.699951171875,0.0,1155.699951171875
2004-06-30,1157.699951171875,1140.199951171875,1155.800048828125,1152.9000244140625,0.0,1152.9000244140625
2004-07-01,1156.300048828125,1149.050048828125,1152.800048828125,1154.300048828125,0.0,1154.300048828125
2004-07-04,1153.699951171875,1143.0,1150.4000244140625,1151.800048828125,0.0,1151.800048828125
2004-07-05,1157.0,1144.4000244140625,1151.699951171875,1157.0,0.0,1157.0
2004-07-06,1157.5999755859375,1135.300048828125,1156.9000244140625,1150.5,0.0,1150.5
2004-07-07,1152.300048828125,1138.300048828125,1150.5999755859375,1149.5999755859375,0.0,1149.5999755859375
2004-07-08,1151.0999755859375,1140.0,1149.5999755859375,1148.0999755859375,0.0,1148.0999755859375
2004-07-11,1151.800048828125,1133.5999755859375,1149.5,1146.9000244140625,0.0,1146.9000244140625
2004-07-12,1151.0999755859375,1135.5,1147.0,1149.0999755859375,0.0,1149.0999755859375
2004-07-13,1153.699951171875,1135.4000244140625,1149.0999755859375,1153.4000244140625,0.0,1153.4000244140625
2004-07-14,1163.800048828125,1152.9000244140625,1153.5999755859375,1161.800048828125,0.0,1161.800048828125
2004-07-15,1166.0,1160.4000244140625,1161.699951171875,1163.699951171875,0.0,1163.699951171875
2004-07-18,1158.699951171875,1145.9000244140625,1146.5,1156.5999755859375,0.0,1156.5999755859375
2004-07-19,1164.5999755859375,1148.5999755859375,1156.699951171875,1160.5,0.0,1160.5
2004-07-20,1163.0999755859375,1145.4000244140625,1160.4000244140625,1160.5,0.0,1160.5
2004-07-21,1164.300048828125,1152.4000244140625,1160.699951171875,1161.300048828125,0.0,1161.300048828125
2004-07-22,1167.5999755859375,1156.199951171875,1161.300048828125,1166.5,0.0,1166.5
2004-07-25,1167.4000244140625,1129.199951171875,1158.699951171875,1161.199951171875,0.0,1161.199951171875
2004-07-26,1166.199951171875,1149.4000244140625,1161.4000244140625,1161.0999755859375,0.0,1161.0999755859375
2004-07-27,1169.300048828125,1153.699951171875,1161.199951171875,1168.800048828125,0.0,1168.800048828125
2004-07-28,1169.300048828125,1158.9000244140625,1168.800048828125,1168.0,0.0,1168.0
2004-07-29,1172.699951171875,1120.699951171875,1168.0,1170.0999755859375,0.0,1170.0999755859375
2004-08-01,1166.199951171875,1150.800048828125,1161.699951171875,1165.5,0.0,1165.5
2004-08-02,1165.9000244140625,1148.699951171875,1165.4000244140625,1164.800048828125,0.0,1164.800048828125
2004-08-03,1168.9000244140625,1163.5999755859375,1164.699951171875,1163.800048828125,0.0,1163.800048828125
2004-08-04,1165.0,1160.949951171875,1163.699951171875,1163.699951171875,0.0,1163.699951171875
2004-08-05,1165.5999755859375,1144.9000244140625,1163.5999755859375,1152.0,0.0,1152.0
2004-08-08,1161.199951171875,1144.9000244140625,1160.9000244140625,1156.4000244140625,0.0,1156.4000244140625
2004-08-09,1157.0999755859375,1138.9000244140625,1156.0999755859375,1153.9000244140625,0.0,1153.9000244140625
2004-08-10,1160.0999755859375,1147.0999755859375,1153.9000244140625,1154.4000244140625,0.0,1154.4000244140625
2004-08-11,1163.300048828125,1145.300048828125,1154.5,1158.5,0.0,1158.5
2004-08-12,1163.5999755859375,1148.4000244140625,1158.5999755859375,1154.800048828125,0.0,1154.800048828125
2004-08-15,1159.9000244140625,1154.300048828125,1154.300048828125,1158.5,0.0,1158.5
2004-08-16,1159.0,1124.0,1158.5,1157.9000244140625,0.0,1157.9000244140625
2004-08-17,1158.699951171875,1148.4000244140625,1157.9000244140625,1156.9000244140625,0.0,1156.9000244140625
2004-08-18,1157.199951171875,1140.9000244140625,1157.0,1155.0999755859375,0.0,1155.0999755859375
2004-08-19,1156.300048828125,1148.0,1155.5,1151.800048828125,0.0,1151.800048828125
2004-08-22,1156.199951171875,1139.300048828125,1154.9000244140625,1152.5999755859375,0.0,1152.5999755859375
2004-08-23,1156.0,1141.9000244140625,1152.5999755859375,1153.300048828125,0.0,1153.300048828125
2004-08-24,1157.5999755859375,1153.0,1153.0,1155.199951171875,0.0,1155.199951171875
2004-08-25,1156.699951171875,1139.4000244140625,1155.5,1153.699951171875,0.0,1153.699951171875
2004-08-26,1154.0999755859375,1138.4000244140625,1153.5999755859375,1151.300048828125,0.0,1151.300048828125
2004-08-29,1155.0,1137.300048828125,1151.0999755859375,1152.699951171875,0.0,1152.699951171875
2004-08-30,1153.199951171875,1137.300048828125,1152.699951171875,1150.5999755859375,0.0,1150.5999755859375
2004-08-31,1151.5999755859375,1139.0,1150.5999755859375,1147.800048828125,0.0,1147.800048828125
2004-09-01,1151.9000244140625,1147.0,1147.699951171875,1148.699951171875,0.0,1148.699951171875
2004-09-02,1151.199951171875,1134.800048828125,1148.5999755859375,1151.199951171875,0.0,1151.199951171875
2004-09-05,1154.0,1139.5999755859375,1148.800048828125,1153.5,0.0,1153.5
2004-09-06,1154.4000244140625,1148.75,1153.5,1151.300048828125,0.0,1151.300048828125
2004-09-07,1152.5999755859375,1140.9000244140625,1151.300048828125,1148.0,0.0,1148.0
2004-09-08,1148.699951171875,1131.699951171875,1147.9000244140625,1140.300048828125,0.0,1140.300048828125
2004-09-09,1146.699951171875,1133.0,1140.199951171875,1145.5999755859375,0.0,1145.5999755859375
2004-09-12,1145.5,1131.300048828125,1133.9000244140625,1144.300048828125,0.0,1144.300048828125
2004-09-13,1146.0999755859375,1131.5,1144.199951171875,1144.9000244140625,0.0,1144.9000244140625
2004-09-14,1147.5,1142.1500244140625,1144.699951171875,1144.800048828125,0.0,1144.800048828125
2004-09-15,1146.800048828125,1143.8499755859375,1144.800048828125,1145.300048828125,0.0,1145.300048828125
2004-09-16,1147.0,1130.0999755859375,1145.5999755859375,1145.800048828125,0.0,1145.800048828125
2004-09-19,1146.800048828125,1134.199951171875,1134.199951171875,1145.800048828125,0.0,1145.800048828125
2004-09-20,1147.300048828125,1142.300048828125,1145.5999755859375,1144.0,0.0,1144.0
2004-09-21,1148.800048828125,1142.25,1144.0,1147.5999755859375,0.0,1147.5999755859375
2004-09-22,1148.800048828125,1132.5999755859375,1147.5,1147.699951171875,0.0,1147.699951171875
2004-09-23,1150.300048828125,1136.800048828125,1147.699951171875,1144.9000244140625,0.0,1144.9000244140625
2004-09-26,1150.0999755859375,1135.0,1135.5,1148.0,0.0,1148.0
2004-09-27,1157.5999755859375,1135.5999755859375,1147.800048828125,1155.0999755859375,0.0,1155.0999755859375
2004-09-28,1155.800048828125,1144.199951171875,1155.300048828125,1152.0999755859375,0.0,1152.0999755859375
2004-09-29,1153.199951171875,1149.300048828125,1151.9000244140625,1150.800048828125,0.0,1150.800048828125
2004-09-30,1152.199951171875,1139.0999755859375,1151.199951171875,1147.300048828125,0.0,1147.300048828125
2004-10-03,1152.4000244140625,1135.199951171875,1149.0,1135.5,0.0,1135.5
2004-10-04,1146.25,1103.300048828125,1135.5999755859375,1104.699951171875,0.0,1104.699951171875
2004-10-05,1150.6500244140625,1104.0,1104.5999755859375,1112.199951171875,0.0,1112.199951171875
2004-10-06,1151.300048828125,1110.5,1112.300048828125,1137.699951171875,0.0,1137.699951171875
2004-10-07,1147.5,1096.800048828125,1137.5,1134.199951171875,0.0,1134.199951171875
2004-10-10,1145.25,1132.0999755859375,1140.300048828125,1135.0,0.0,1135.0
2004-10-11,1145.4000244140625,1130.9000244140625,1134.9000244140625,1132.0999755859375,0.0,1132.0999755859375
2004-10-12,1146.5,1124.699951171875,1132.0999755859375,1125.5,0.0,1125.5
2004-10-13,1145.550048828125,1123.699951171875,1125.4000244140625,1134.199951171875,0.0,1134.199951171875
2004-10-14,1143.5,1126.5,1134.199951171875,1134.0999755859375,0.0,1134.0999755859375
2004-10-17,1142.0,1127.5999755859375,1133.800048828125,1131.800048828125,0.0,1131.800048828125
2004-10-18,1143.75,1130.300048828125,1131.699951171875,1131.0,0.0,1131.0
2004-10-19,1141.199951171875,1123.5,1130.9000244140625,1134.5999755859375,0.0,1134.5999755859375
2004-10-20,1140.199951171875,1125.4000244140625,1134.5999755859375,1128.0999755859375,0.0,1128.0999755859375
2004-10-21,1139.25,1122.5,1128.199951171875,1122.800048828125,0.0,1122.800048828125
2004-10-24,1133.550048828125,1113.800048828125,1119.4000244140625,1118.5999755859375,0.0,1118.5999755859375
2004-10-25,1132.050048828125,1115.699951171875,1118.699951171875,1122.800048828125,0.0,1122.800048828125
2004-10-26,1126.949951171875,1112.5999755859375,1122.9000244140625,1120.4000244140625,0.0,1120.4000244140625
2004-10-28,1123.8499755859375,1105.5,1120.4000244140625,1106.300048828125,0.0,1106.300048828125
2004-11-01,1117.0,1103.0,1103.0,1107.699951171875,0.0,1107.699951171875
2004-11-02,1113.3499755859375,1071.9000244140625,1107.4000244140625,1074.5,0.0,1074.5
2004-11-03,1115.5999755859375,1073.4000244140625,1074.800048828125,1100.5,0.0,1100.5
2004-11-04,1113.699951171875,1070.9000244140625,1100.699951171875,1072.800048828125,0.0,1072.800048828125
2004-11-05,1108.5999755859375,1063.800048828125,1072.9000244140625,1091.9000244140625,0.0,1091.9000244140625
2004-11-08,1103.550048828125,1090.4000244140625,1092.0,1098.4000244140625,0.0,1098.4000244140625
2004-11-09,1102.449951171875,1091.5,1098.199951171875,1094.9000244140625,0.0,1094.9000244140625
2004-11-10,1108.5,1091.9000244140625,1095.0999755859375,1098.199951171875,0.0,1098.199951171875
2004-11-11,1111.199951171875,1097.5999755859375,1098.0,1098.800048828125,0.0,1098.800048828125
2004-11-12,1104.75,1064.699951171875,1099.0,1089.0,0.0,1089.0
2004-11-15,1092.1500244140625,1079.9000244140625,1087.300048828125,1084.4000244140625,0.0,1084.4000244140625
2004-11-16,1091.9000244140625,1075.300048828125,1084.5,1077.800048828125,0.0,1077.800048828125
2004-11-17,1081.449951171875,1066.699951171875,1077.800048828125,1067.4000244140625,0.0,1067.4000244140625
2004-11-18,1068.0,1053.5999755859375,1067.300048828125,1062.0,0.0,1062.0
2004-11-19,1066.8499755859375,1051.9000244140625,1062.0,1054.0,0.0,1054.0
2004-11-22,1063.699951171875,1025.699951171875,1055.0999755859375,1026.699951171875,0.0,1026.699951171875
2004-11-23,1064.3499755859375,1026.5,1026.5999755859375,1055.0,0.0,1055.0
2004-11-24,1067.5999755859375,1052.800048828125,1054.699951171875,1066.5,0.0,1066.5
2004-11-25,1067.5999755859375,1044.0999755859375,1066.699951171875,1056.0,0.0,1056.0
2004-11-26,1056.199951171875,1032.9000244140625,1055.9000244140625,1047.199951171875,0.0,1047.199951171875
2004-11-29,1048.5,1036.4000244140625,1037.0,1047.800048828125,0.0,1047.800048828125
2004-11-30,1049.699951171875,1033.800048828125,1048.0,1047.5999755859375,0.0,1047.5999755859375
2004-12-01,1048.0999755859375,1042.4000244140625,1047.5,1043.0999755859375,0.0,1043.0999755859375
2004-12-02,1043.0,1030.4000244140625,1043.0,1041.800048828125,0.0,1041.800048828125
2004-12-03,1047.5,1012.0999755859375,1041.699951171875,1045.5,0.0,1045.5
2004-12-06,1044.9000244140625,1027.300048828125,1043.300048828125,1039.300048828125,0.0,1039.300048828125
2004-12-07,1042.0999755859375,1029.199951171875,1039.0999755859375,1040.5999755859375,0.0,1040.5999755859375
2004-12-08,1062.5,1040.5999755859375,1040.699951171875,1057.199951171875,0.0,1057.199951171875
2004-12-09,1061.4000244140625,1051.8499755859375,1057.800048828125,1056.5999755859375,0.0,1056.5999755859375
2004-12-10,1068.9000244140625,1056.800048828125,1056.800048828125,1068.5999755859375,0.0,1068.5999755859375
2004-12-13,1066.699951171875,1048.0999755859375,1066.4000244140625,1058.300048828125,0.0,1058.300048828125
2004-12-14,1061.0999755859375,1043.800048828125,1058.0,1057.800048828125,0.0,1057.800048828125
2004-12-15,1064.699951171875,1046.5999755859375,1057.5999755859375,1061.4000244140625,0.0,1061.4000244140625
2004-12-16,1061.699951171875,1046.5999755859375,1061.5999755859375,1055.199951171875,0.0,1055.199951171875
2004-12-17,1061.0,1045.9000244140625,1055.0999755859375,1057.9000244140625,0.0,1057.9000244140625
2004-12-20,1060.9000244140625,1043.9000244140625,1060.0,1056.699951171875,0.0,1056.699951171875
2004-12-21,1056.800048828125,1044.0,1056.800048828125,1054.9000244140625,0.0,1054.9000244140625
2004-12-22,1056.5,1045.0999755859375,1054.9000244140625,1052.199951171875,0.0,1052.199951171875
2004-12-23,1052.699951171875,1037.800048828125,1052.199951171875,1048.0999755859375,0.0,1048.0999755859375
2004-12-24,1049.9000244140625,1045.199951171875,1048.0999755859375,1046.0999755859375,0.0,1046.0999755859375
2004-12-27,1047.5999755859375,1028.9000244140625,1046.9000244140625,1030.0999755859375,0.0,1030.0999755859375
