Date,High,Low,Open,Close,Volume,Adj Close
2005-08-23,3887.581298828125,3700.763671875,3869.7890625,3745.244140625,26865.0,3605.836669921875
2005-08-24,3776.38037109375,3651.83544921875,3718.555908203125,3763.0361328125,30462.0,3622.96630859375
2005-08-25,3758.588134765625,3678.523681640625,3700.763671875,3736.34814453125,19671.0,3597.271728515625
2005-08-26,3780.828369140625,3647.387451171875,3691.86767578125,3723.00390625,40916.0,3584.423828125
2005-08-29,3700.763671875,3545.08251953125,3682.9716796875,3580.6669921875,46425.0,3447.385498046875
2005-08-30,3620.69921875,3531.738525390625,3580.6669921875,3602.906982421875,19446.0,3468.79736328125
2005-08-31,3642.939453125,3527.29052734375,3527.29052734375,3558.4267578125,17648.0,3425.97314453125
2005-09-01,3718.555908203125,3585.114990234375,3585.114990234375,3718.555908203125,45750.0,3580.1416015625
2005-09-02,3900.92529296875,3691.86767578125,3709.659912109375,3780.828369140625,29900.0,3640.09619140625
2005-09-05,3807.5166015625,3736.34814453125,3798.62060546875,3740.796142578125,13938.0,3601.55419921875
2005-09-06,3807.5166015625,3731.89990234375,3807.5166015625,3745.244140625,29676.0,3605.836669921875
2005-09-07,3985.43798828125,3780.828369140625,3780.828369140625,3883.133056640625,77787.0,3738.593017578125
2005-09-08,4083.294677734375,3887.581298828125,3905.373291015625,4038.814208984375,52157.0,3888.479248046875
2005-09-09,4096.638671875,3914.269287109375,4096.638671875,3914.269287109375,22144.0,3768.5703125
2005-09-12,3949.853759765625,3811.964599609375,3914.269287109375,3825.30859375,33835.0,3682.9208984375
2005-09-13,3874.237060546875,3696.315673828125,3780.828369140625,3816.41259765625,32598.0,3674.35595703125
2005-09-14,4385.7607421875,3807.5166015625,3807.5166015625,4385.7607421875,179067.0,4222.51171875
2005-09-15,4857.25244140625,4296.80029296875,4536.994140625,4625.95458984375,389273.0,4453.7646484375
2005-09-16,4750.49951171875,4363.52099609375,4750.49951171875,4430.2412109375,116343.0,4265.3359375
2005-09-19,4430.2412109375,4430.2412109375,4430.2412109375,4430.2412109375,0.0,4265.3359375
2005-09-20,4408.0009765625,4230.07958984375,4385.7607421875,4247.8720703125,150853.0,4089.75537109375
2005-09-21,4430.2412109375,4190.04736328125,4238.9755859375,4367.96875,124999.0,4205.3818359375
2005-09-22,4390.208984375,4243.423828125,4292.35205078125,4256.76806640625,112971.0,4098.31982421875
2005-09-23,4385.7607421875,4141.119140625,4203.3916015625,4141.119140625,73515.0,3986.975830078125
2005-09-26,4207.83935546875,4083.294677734375,4150.01513671875,4154.46337890625,30575.0,3999.82373046875
2005-09-27,4536.994140625,4145.56689453125,4181.1513671875,4528.09814453125,175695.0,4359.55078125
2005-09-28,4563.68212890625,4394.6572265625,4536.994140625,4492.513671875,103978.0,4325.29052734375
2005-09-29,4679.3310546875,4448.033203125,4625.95458984375,4448.033203125,125673.0,4282.46533203125
2005-09-30,4714.91552734375,4434.689453125,4456.9296875,4714.91552734375,105664.0,4539.4140625
2005-10-03,4714.91552734375,4714.91552734375,4714.91552734375,4714.91552734375,0.0,4539.4140625
2005-10-04,4812.77197265625,4670.43505859375,4803.8759765625,4777.18798828125,94648.0,4599.369140625
2005-10-05,5008.48583984375,4706.01953125,4706.01953125,4883.9404296875,147705.0,4702.1474609375
2005-10-06,5275.36767578125,4883.9404296875,5070.75830078125,4883.9404296875,351278.0,4702.1474609375
2005-10-07,5079.654296875,4901.73291015625,4901.73291015625,4981.79736328125,122638.0,4796.36181640625
2005-10-10,5088.55029296875,4821.66796875,5026.27783203125,4964.00537109375,99594.0,4779.232421875
2005-10-11,5026.27783203125,4821.66796875,4892.8369140625,4875.04443359375,88690.0,4693.58251953125
2005-10-12,4981.79736328125,4625.95458984375,4875.04443359375,4714.91552734375,104990.0,4539.4140625
2005-10-13,4866.1484375,4599.2666015625,4652.64306640625,4866.1484375,120952.0,4685.017578125
2005-10-14,5026.27783203125,4786.083984375,4964.00537109375,4990.693359375,113533.0,4804.92724609375
2005-10-17,5248.67919921875,5026.27783203125,5115.23828125,5070.75830078125,151415.0,4882.01171875
2005-10-18,5275.36767578125,5052.9658203125,5115.23828125,5159.71875,121177.0,4967.6611328125
2005-10-19,5195.30322265625,4786.083984375,5195.30322265625,4964.00537109375,94198.0,4779.232421875
2005-10-20,5035.173828125,4821.66796875,4892.8369140625,4937.31689453125,77787.0,4753.53662109375
2005-10-21,5159.71875,4759.3955078125,4759.3955078125,5159.71875,112409.0,4967.6611328125
2005-10-24,5693.48291015625,5302.0556640625,5382.12060546875,5399.91259765625,170749.0,5198.9140625
2005-10-25,5782.443359375,5248.67919921875,5426.6005859375,5471.0810546875,263037.0,5267.43310546875
2005-10-26,5586.72998046875,5391.0166015625,5586.72998046875,5435.49658203125,107800.0,5233.17333984375
2005-10-27,5551.1455078125,5239.783203125,5426.6005859375,5391.0166015625,151977.0,5190.3486328125
2005-10-28,5364.328125,5133.03076171875,5204.19921875,5364.328125,92850.0,5164.654296875
2005-10-31,5453.2890625,5310.95166015625,5364.328125,5373.22412109375,80934.0,5173.21923828125
2005-11-01,5515.5615234375,5266.4716796875,5266.4716796875,5426.6005859375,63623.0,5224.60888671875
2005-11-02,5773.54736328125,5426.6005859375,5426.6005859375,5649.00244140625,156810.0,5438.73193359375
2005-11-03,5737.962890625,5471.0810546875,5737.962890625,5560.04150390625,83295.0,5353.0830078125
2005-11-04,5764.6513671875,5497.76904296875,5568.93798828125,5657.8984375,99482.0,5447.296875
2005-11-07,6147.18212890625,5657.8984375,5729.06689453125,5960.36474609375,251009.0,5738.50439453125
2005-11-08,6093.8056640625,5871.404296875,6049.3251953125,5960.36474609375,129945.0,5738.50439453125
2005-11-09,6049.3251953125,5818.02783203125,5969.2607421875,5995.94921875,211216.0,5772.76416015625
2005-11-10,6387.3759765625,5969.2607421875,5969.2607421875,6093.8056640625,279112.0,5866.978515625
2005-11-11,6627.56982421875,6138.2861328125,6298.4150390625,6378.47998046875,275065.0,6141.056640625
2005-11-14,6467.4404296875,6111.59765625,6227.24658203125,6414.06396484375,367915.0,6175.31591796875
2005-11-15,6769.90673828125,6511.9208984375,6511.9208984375,6556.4013671875,319691.0,6312.35546875
2005-11-16,6583.08935546875,6405.16796875,6440.75244140625,6440.75244140625,161981.0,6201.01171875
2005-11-17,6520.81689453125,6227.24658203125,6440.75244140625,6387.3759765625,169962.0,6149.62158203125
2005-11-18,6672.05029296875,6316.20751953125,6369.583984375,6583.08935546875,140511.0,6338.0498046875
2005-11-21,6672.05029296875,6405.16796875,6467.4404296875,6431.8564453125,107800.0,6192.4462890625
2005-11-22,6600.88134765625,6307.3115234375,6351.79150390625,6316.20751953125,167152.0,6081.10205078125
2005-11-23,6449.6484375,6298.4150390625,6342.8955078125,6325.103515625,128258.0,6089.66650390625
2005-11-24,6405.16796875,6316.20751953125,6333.99951171875,6333.99951171875,131631.0,6098.23193359375
2005-11-25,6494.12890625,6316.20751953125,6449.6484375,6316.20751953125,127247.0,6081.10205078125
2005-11-28,6716.5302734375,6316.20751953125,6449.6484375,6351.79150390625,158272.0,6115.36083984375
2005-11-29,6511.9208984375,6333.99951171875,6360.68798828125,6360.68798828125,77787.0,6123.9267578125
2005-11-30,6547.50537109375,6360.68798828125,6360.68798828125,6494.12890625,115107.0,6252.400390625
2005-12-01,6609.77783203125,6342.8955078125,6609.77783203125,6360.68798828125,80709.0,6123.9267578125
2005-12-02,6458.54443359375,6342.8955078125,6396.27197265625,6360.68798828125,96784.0,6123.9267578125
2005-12-05,6422.96044921875,6253.93505859375,6316.20751953125,6325.103515625,145794.0,6089.66650390625
2005-12-06,7232.50244140625,6360.68798828125,6360.68798828125,6547.50537109375,356449.0,6303.7900390625
2005-12-07,6858.86767578125,6405.16796875,6583.08935546875,6849.97119140625,110048.0,6594.998046875
2005-12-08,7205.81396484375,6511.9208984375,7205.81396484375,6672.05029296875,219760.0,6423.69970703125
2005-12-09,6716.5302734375,6405.16796875,6494.12890625,6458.54443359375,121401.0,6218.14111328125
2005-12-12,6627.56982421875,6316.20751953125,6360.68798828125,6627.56982421875,109486.0,6380.87451171875
2005-12-13,6938.93212890625,6565.29736328125,6627.56982421875,6565.29736328125,70817.0,6320.91943359375
2005-12-14,6663.15380859375,6414.06396484375,6565.29736328125,6458.54443359375,71492.0,6218.14111328125
2005-12-15,6538.60888671875,6316.20751953125,6458.54443359375,6325.103515625,70143.0,6089.66650390625
2005-12-16,6227.24658203125,5960.36474609375,6227.24658203125,6049.3251953125,174346.0,5824.15380859375
2005-12-19,6173.8701171875,5960.36474609375,6049.3251953125,6058.2216796875,63736.0,5832.71875
2005-12-20,6138.2861328125,5826.923828125,5826.923828125,5835.81982421875,64073.0,5618.595703125
2005-12-21,6067.11767578125,5791.33935546875,5791.33935546875,5960.36474609375,49347.0,5738.50439453125
2005-12-22,6093.8056640625,5568.93798828125,5987.052734375,5693.48291015625,81159.0,5481.55712890625
2005-12-23,5898.09228515625,5515.5615234375,5568.93798828125,5782.443359375,56429.0,5567.20556640625
2005-12-26,5906.98828125,5693.48291015625,5782.443359375,5693.48291015625,40242.0,5481.55712890625
2005-12-27,5729.06689453125,5515.5615234375,5586.72998046875,5560.04150390625,60026.0,5353.0830078125
2005-12-28,5560.04150390625,5435.49658203125,5497.76904296875,5542.24951171875,46312.0,5335.9521484375
2005-12-29,5737.962890625,5417.70458984375,5515.5615234375,5693.48291015625,66546.0,5481.55712890625
2006-01-02,5773.54736328125,5622.31396484375,5746.859375,5746.859375,24505.0,5532.9462890625
2006-01-03,5862.5078125,5657.8984375,5702.37890625,5809.1318359375,50584.0,5592.90087890625
2006-01-04,6093.8056640625,5835.81982421875,5835.81982421875,6049.3251953125,62499.0,5824.15380859375
2006-01-05,6209.45458984375,5782.443359375,6209.45458984375,5906.98828125,42603.0,5687.115234375
2006-01-06,6093.8056640625,5871.404296875,5915.88427734375,6093.8056640625,23830.0,5866.978515625
2006-01-09,6111.59765625,5782.443359375,6093.8056640625,5960.36474609375,33160.0,5738.50439453125
2006-01-10,6049.3251953125,5835.81982421875,6049.3251953125,5995.94921875,14950.0,5772.76416015625
2006-01-11,5995.94921875,5755.75537109375,5987.052734375,5818.02783203125,20346.0,5601.46533203125
2006-01-12,5826.923828125,5684.5869140625,5711.27490234375,5737.962890625,19896.0,5524.380859375
2006-01-13,5942.57275390625,5604.52197265625,5684.5869140625,5906.98828125,19896.0,5687.115234375
2006-01-16,5969.2607421875,5782.443359375,5782.443359375,5871.404296875,16861.0,5652.85595703125
2006-01-17,6040.42919921875,5657.8984375,5880.30029296875,5960.36474609375,113083.0,5738.50439453125
2006-01-18,6022.63720703125,5800.2353515625,5871.404296875,6004.84521484375,90377.0,5781.32958984375
2006-01-19,6663.15380859375,5915.88427734375,6076.013671875,6245.0390625,224818.0,6012.5830078125
2006-01-20,6609.77783203125,5835.81982421875,6609.77783203125,6093.8056640625,91163.0,5866.978515625
2006-01-23,6271.72705078125,5702.37890625,5702.37890625,6031.533203125,100831.0,5807.02392578125
2006-01-24,6405.16796875,5960.36474609375,5960.36474609375,6405.16796875,157485.0,6166.75146484375
2006-01-25,7027.892578125,6414.06396484375,6414.06396484375,6849.97119140625,302493.0,6594.998046875
2006-01-26,7116.853515625,6725.42626953125,7072.373046875,6814.38720703125,72391.0,6560.73779296875
2006-01-27,6912.24365234375,6565.29736328125,6858.86767578125,6849.97119140625,100943.0,6594.998046875
2006-01-31,7027.892578125,6672.05029296875,6761.0107421875,6867.763671875,84644.0,6612.12744140625
2006-02-01,7188.02197265625,6849.97119140625,6894.45166015625,7116.853515625,185475.0,6851.9462890625
2006-02-02,7285.87890625,6983.41259765625,7116.853515625,7285.87890625,83857.0,7014.6796875
2006-02-03,7250.29443359375,6947.828125,7152.4375,7116.853515625,88128.0,6851.9462890625
2006-02-06,7179.1259765625,6983.41259765625,7045.68505859375,7116.853515625,35071.0,6851.9462890625
2006-02-07,7205.81396484375,7018.99658203125,7125.74951171875,7116.853515625,39792.0,6851.9462890625
2006-02-08,7463.7998046875,7027.892578125,7027.892578125,7223.6064453125,50808.0,6954.72509765625
2006-02-09,7552.7607421875,7161.333984375,7241.3984375,7552.7607421875,117692.0,7271.6279296875
2006-02-10,7552.7607421875,7027.892578125,7552.7607421875,7161.333984375,65984.0,6894.77099609375
2006-02-13,7161.333984375,6574.193359375,7161.333984375,6583.08935546875,139837.0,6338.0498046875
2006-02-14,6716.5302734375,6494.12890625,6511.9208984375,6716.5302734375,29226.0,6466.5234375
2006-02-15,7383.7353515625,6716.5302734375,6716.5302734375,7116.853515625,146918.0,6851.9462890625
2006-02-16,7988.66796875,7036.7890625,7036.7890625,7383.7353515625,107463.0,7108.8935546875
2006-02-17,8166.58935546875,7472.6962890625,7561.65673828125,8050.9404296875,278887.0,7751.263671875
2006-02-20,8424.5751953125,7775.16259765625,8139.90087890625,8006.4599609375,152651.0,7708.43896484375
2006-02-21,8184.38134765625,7784.05859375,8184.38134765625,7801.8505859375,35296.0,7511.44580078125
2006-02-22,7801.8505859375,7570.552734375,7712.89013671875,7579.44873046875,64635.0,7297.322265625
2006-02-23,8397.88671875,7579.44873046875,7579.44873046875,8273.341796875,156473.0,7965.3876953125
2006-02-24,8362.302734375,7917.49951171875,8362.302734375,7917.49951171875,66995.0,7622.7900390625
2006-02-27,8139.90087890625,7784.05859375,8006.4599609375,7792.95458984375,55417.0,7502.880859375
2006-02-28,8006.4599609375,7650.6171875,7766.26611328125,7890.81103515625,37994.0,7597.0947265625
2006-03-02,7917.49951171875,7757.3701171875,7828.53857421875,7828.53857421875,16299.0,7537.140625
2006-03-03,7828.53857421875,7410.423828125,7695.09765625,7428.2158203125,39006.0,7151.71875
2006-03-06,7597.2412109375,7250.29443359375,7250.29443359375,7534.96875,42265.0,7254.498046875
2006-03-07,7659.513671875,7294.77490234375,7552.7607421875,7446.0078125,33048.0,7168.84765625
2006-03-08,7508.2802734375,7188.02197265625,7250.29443359375,7472.6962890625,35633.0,7194.54345703125
2006-03-09,7534.96875,7383.7353515625,7383.7353515625,7383.7353515625,15962.0,7108.8935546875
2006-03-10,7419.31982421875,7205.81396484375,7232.50244140625,7268.08642578125,19896.0,6997.54931640625
2006-03-13,7454.90380859375,7241.3984375,7268.08642578125,7294.77490234375,14950.0,7023.24462890625
2006-03-14,7321.462890625,7205.81396484375,7232.50244140625,7285.87890625,11465.0,7014.6796875
2006-03-15,7365.943359375,7205.81396484375,7205.81396484375,7268.08642578125,10791.0,6997.54931640625
2006-03-16,7330.35888671875,7134.6455078125,7205.81396484375,7134.6455078125,18997.0,6869.0751953125
2006-03-17,7321.462890625,7116.853515625,7143.54150390625,7134.6455078125,124549.0,6869.0751953125
2006-03-20,7214.7099609375,7072.373046875,7161.333984375,7205.81396484375,38219.0,6937.5947265625
2006-03-21,7321.462890625,7143.54150390625,7143.54150390625,7321.462890625,35296.0,7048.9384765625
2006-03-22,7401.52734375,7196.91796875,7401.52734375,7196.91796875,18772.0,6929.0302734375
2006-03-23,7294.77490234375,7107.95751953125,7205.81396484375,7241.3984375,22032.0,6971.85546875
2006-03-24,7294.77490234375,7116.853515625,7143.54150390625,7134.6455078125,23830.0,6869.0751953125
2006-03-27,7134.6455078125,7001.20458984375,7010.1005859375,7027.892578125,22369.0,6766.29638671875
2006-03-28,7099.0615234375,6645.36181640625,7027.892578125,7027.892578125,34846.0,6766.29638671875
2006-03-29,6965.6201171875,6805.4912109375,6805.4912109375,6938.93212890625,10791.0,6680.6474609375
2006-03-30,7001.20458984375,6761.0107421875,6796.59521484375,6903.34765625,23830.0,6646.38671875
2006-03-31,7072.373046875,6912.24365234375,6938.93212890625,7072.373046875,13713.0,6809.12060546875
2006-04-03,7268.08642578125,6983.41259765625,6983.41259765625,7099.0615234375,12140.0,6834.81591796875
2006-04-04,7276.982421875,6983.41259765625,7036.7890625,7143.54150390625,7419.0,6877.640625
2006-04-05,7205.81396484375,7036.7890625,7036.7890625,7143.54150390625,17423.0,6877.640625
2006-04-06,7196.91796875,7054.5810546875,7054.5810546875,7152.4375,13938.0,6886.205078125
2006-04-07,7472.6962890625,7152.4375,7152.4375,7294.77490234375,47998.0,7023.24462890625
2006-04-10,7294.77490234375,7090.1650390625,7294.77490234375,7205.81396484375,23943.0,6937.5947265625
2006-04-11,7294.77490234375,6832.17919921875,7125.74951171875,6912.24365234375,23943.0,6654.9521484375
2006-04-12,7045.68505859375,6832.17919921875,6858.86767578125,7010.1005859375,19559.0,6749.16650390625
2006-04-13,7116.853515625,6689.84228515625,6947.828125,6743.21875,61712.0,6492.21875
2006-04-14,6894.45166015625,6698.73828125,6752.11474609375,6805.4912109375,34846.0,6552.17333984375
2006-04-17,6849.97119140625,6680.9462890625,6849.97119140625,6752.11474609375,41366.0,6500.78369140625
2006-04-18,6778.802734375,6627.56982421875,6654.2578125,6680.9462890625,19334.0,6432.26416015625
2006-04-19,6761.0107421875,6636.4658203125,6716.5302734375,6698.73828125,18659.0,6449.39404296875
2006-04-20,6752.11474609375,6503.02490234375,6672.05029296875,6583.08935546875,22481.0,6338.0498046875
2006-04-21,6761.0107421875,6494.12890625,6494.12890625,6672.05029296875,22481.0,6423.69970703125
2006-04-24,6672.05029296875,6529.712890625,6583.08935546875,6654.2578125,13039.0,6406.56982421875
2006-04-25,6654.2578125,6440.75244140625,6574.193359375,6449.6484375,19896.0,6209.57568359375
2006-04-26,6405.16796875,6227.24658203125,6405.16796875,6387.3759765625,27203.0,6149.62158203125
2006-04-27,6476.33642578125,6227.24658203125,6360.68798828125,6360.68798828125,24617.0,6123.9267578125
2006-04-28,6431.8564453125,6227.24658203125,6360.68798828125,6333.99951171875,15287.0,6098.23193359375
2006-05-02,6405.16796875,6245.0390625,6342.8955078125,6378.47998046875,17873.0,6141.056640625
2006-05-03,6431.8564453125,6262.8310546875,6271.72705078125,6360.68798828125,14163.0,6123.9267578125
2006-05-04,6405.16796875,6147.18212890625,6405.16796875,6280.623046875,8880.0,6046.84228515625
2006-05-08,6280.623046875,6013.7412109375,6280.623046875,6147.18212890625,10903.0,5918.36865234375
2006-05-09,6147.18212890625,5960.36474609375,6031.533203125,6102.70166015625,27540.0,5875.5439453125
2006-05-10,6253.93505859375,6040.42919921875,6253.93505859375,6049.3251953125,5395.0,5824.15380859375
2006-05-11,6209.45458984375,5960.36474609375,6040.42919921875,6129.39013671875,10566.0,5901.23828125
2006-05-12,6209.45458984375,5978.15673828125,5987.052734375,6040.42919921875,15287.0,5815.58837890625
2006-05-15,6138.2861328125,6013.7412109375,6084.90966796875,6013.7412109375,7194.0,5789.89404296875
2006-05-16,6191.66259765625,5693.48291015625,6076.013671875,6049.3251953125,6632.0,5824.15380859375
2006-05-17,6138.2861328125,5800.2353515625,5969.2607421875,6120.494140625,4046.0,5892.673828125
2006-05-18,6280.623046875,5809.1318359375,6120.494140625,6227.24658203125,9217.0,5995.45166015625
2006-05-19,6387.3759765625,5995.94921875,6387.3759765625,6227.24658203125,4046.0,5995.45166015625
2006-05-22,6227.24658203125,6076.013671875,6076.013671875,6227.24658203125,10229.0,5995.45166015625
2006-05-23,6369.583984375,6049.3251953125,6049.3251953125,6351.79150390625,17648.0,6115.36083984375
2006-05-24,6556.4013671875,6209.45458984375,6360.68798828125,6271.72705078125,36308.0,6038.27734375
2006-05-25,6467.4404296875,6200.55859375,6253.93505859375,6333.99951171875,27540.0,6098.23193359375
2006-05-26,6485.23291015625,6245.0390625,6262.8310546875,6458.54443359375,22481.0,6218.14111328125
2006-05-29,7374.83935546875,6476.33642578125,6476.33642578125,7285.87890625,49572.0,7014.6796875
2006-05-30,7294.77490234375,6627.56982421875,7294.77490234375,7054.5810546875,22257.0,6791.9912109375
2006-05-31,7054.5810546875,7054.5810546875,7054.5810546875,7054.5810546875,0.0,6791.9912109375
2006-06-01,7232.50244140625,6672.05029296875,7232.50244140625,6876.65966796875,28327.0,6620.6923828125
2006-06-02,6938.93212890625,6618.673828125,6716.5302734375,6849.97119140625,13489.0,6594.998046875
2006-06-05,6841.0751953125,6591.9853515625,6716.5302734375,6698.73828125,25516.0,6449.39404296875
2006-06-07,6583.08935546875,6031.533203125,6422.96044921875,6342.8955078125,41141.0,6106.796875
2006-06-08,6351.79150390625,5800.2353515625,6049.3251953125,6031.533203125,31811.0,5807.02392578125
2006-06-09,6156.078125,5960.36474609375,5960.36474609375,6138.2861328125,22257.0,5909.8037109375
2006-06-12,6227.24658203125,5960.36474609375,6227.24658203125,6218.3505859375,6182.0,5986.88818359375
2006-06-13,6289.51904296875,5533.353515625,6040.42919921875,5862.5078125,30350.0,5644.29052734375
2006-06-14,5924.7802734375,5649.00244140625,5773.54736328125,5684.5869140625,28102.0,5472.9921875
2006-06-15,5773.54736328125,5426.6005859375,5622.31396484375,5684.5869140625,41479.0,5472.9921875
2006-06-16,5773.54736328125,5649.00244140625,5773.54736328125,5755.75537109375,20233.0,5541.51171875
2006-06-19,5755.75537109375,5533.353515625,5755.75537109375,5693.48291015625,5508.0,5481.55712890625
2006-06-20,5720.1708984375,5515.5615234375,5720.1708984375,5577.833984375,18997.0,5370.212890625
2006-06-21,5675.6904296875,5213.09521484375,5391.0166015625,5373.22412109375,12140.0,5173.21923828125
2006-06-22,5515.5615234375,5115.23828125,5346.5361328125,5150.82275390625,37994.0,4959.09619140625
2006-06-23,5186.40673828125,4812.77197265625,5186.40673828125,4981.79736328125,16411.0,4796.36181640625
2006-06-26,5026.27783203125,4803.8759765625,4803.8759765625,4803.8759765625,26640.0,4625.06298828125
2006-06-27,4883.9404296875,4661.5390625,4848.3564453125,4706.01953125,31699.0,4530.84912109375
2006-06-28,4750.49951171875,4661.5390625,4670.43505859375,4714.91552734375,3147.0,4539.4140625
2006-06-29,4892.8369140625,4697.123046875,4697.123046875,4777.18798828125,18097.0,4599.369140625
2006-06-30,4910.62890625,4786.083984375,4786.083984375,4883.9404296875,11240.0,4702.1474609375
2006-07-03,5337.64013671875,4803.8759765625,4981.79736328125,5319.84814453125,30800.0,5121.82958984375
2006-07-04,5657.8984375,5159.71875,5657.8984375,5417.70458984375,5508.0,5216.0439453125
2006-07-05,5408.80859375,5159.71875,5408.80859375,5337.64013671875,5845.0,5138.95947265625
2006-07-06,5515.5615234375,5159.71875,5515.5615234375,5293.15966796875,7643.0,5096.134765625
2006-07-07,5337.64013671875,5079.654296875,5159.71875,5133.03076171875,11353.0,4941.9658203125
2006-07-10,5239.783203125,4883.9404296875,4910.62890625,4883.9404296875,8880.0,4702.1474609375
2006-07-11,4990.693359375,4848.3564453125,4883.9404296875,4883.9404296875,7306.0,4702.1474609375
2006-07-12,4892.8369140625,4599.2666015625,4892.8369140625,4706.01953125,19446.0,4530.84912109375
2006-07-13,4768.2919921875,4212.28759765625,4563.68212890625,4314.59228515625,59689.0,4153.9921875
2006-07-14,4385.7607421875,4083.294677734375,4234.52783203125,4376.86474609375,16411.0,4213.9462890625
2006-07-18,4439.13720703125,4212.28759765625,4238.9755859375,4314.59228515625,6070.0,4153.9921875
2006-07-19,4403.55322265625,4181.1513671875,4181.1513671875,4274.56005859375,17311.0,4115.4501953125
2006-07-20,4439.13720703125,4279.00830078125,4385.7607421875,4350.1767578125,18884.0,4188.25146484375
2006-07-21,4381.31298828125,4194.49560546875,4194.49560546875,4381.31298828125,6519.0,4218.22900390625
2006-07-24,4608.16259765625,4265.6640625,4265.6640625,4439.13720703125,23718.0,4273.90087890625
2006-07-25,5097.4462890625,4394.6572265625,4394.6572265625,4421.34521484375,67782.0,4256.77099609375
2006-07-26,4483.61767578125,4181.1513671875,4483.61767578125,4270.11181640625,23718.0,4111.16748046875
2006-07-27,4314.59228515625,4021.022216796875,4314.59228515625,4087.74267578125,28889.0,3935.58642578125
2006-07-28,4114.4306640625,3834.204833984375,4007.677978515625,3874.237060546875,22819.0,3730.0283203125
2006-07-31,3963.19775390625,3834.204833984375,3883.133056640625,3834.204833984375,25629.0,3691.48583984375
2006-08-01,3878.68505859375,3691.86767578125,3758.588134765625,3798.62060546875,33835.0,3657.22607421875
2006-08-02,4092.190673828125,3642.939453125,3727.451904296875,4092.190673828125,474366.0,3939.86865234375
2006-08-03,4185.599609375,3976.541748046875,4181.1513671875,4092.190673828125,30013.0,3939.86865234375
2006-08-04,4181.1513671875,3923.16552734375,4092.190673828125,3923.16552734375,35521.0,3777.13525390625
2006-08-07,4172.25537109375,3914.269287109375,3914.269287109375,4012.126220703125,26078.0,3862.78466796875
2006-08-08,4114.4306640625,3958.749755859375,3967.645751953125,4065.50244140625,24842.0,3914.174072265625
2006-08-09,4176.703125,4003.22998046875,4047.71044921875,4163.359375,34959.0,4008.388427734375
2006-08-10,4359.07275390625,4029.918212890625,4270.11181640625,4270.11181640625,45188.0,4111.16748046875
2006-08-11,4332.38427734375,4190.04736328125,4305.6962890625,4270.11181640625,9442.0,4111.16748046875
2006-08-14,4359.07275390625,4101.0869140625,4181.1513671875,4305.6962890625,9217.0,4145.42724609375
2006-08-16,4492.513671875,4310.14453125,4492.513671875,4430.2412109375,33385.0,4265.3359375
2006-08-17,4536.994140625,4359.07275390625,4536.994140625,4483.61767578125,12027.0,4316.72607421875
2006-08-18,4688.22705078125,4448.033203125,4448.033203125,4670.43505859375,50808.0,4496.58984375
